;;1;3;4;5;6;7;9;10;12;13;16;17;18;21;29;30;33;34;36;37;38;40;41;43;44;47;48;50;51;52;55;59;101;124;125;151;164;179;190;192;193;195;196;199;201;204;229;242;256
;;Törvény szerinti illetmények munkabérek;Céljuttatás projektprémium;Készenléti ügyeleti helyettesítési díj túlóra túlszolgálat;Végkielégítés;Jubileumi jutalom;Béren kívüli juttatások;Közlekedési költségtérítés;Egyéb költségtérítések;Szociális támogatások;Foglalkoztatottak egyéb személyi juttatásai;Választott tisztségviselők juttatásai;Munkavégzésre irányuló egyéb jogviszonyban nem saját foglalkoztatottnak fizetett juttatások;Egyéb külső személyi juttatások;Munkaadókat terhelő járulékok és szociális hozzájárulási adó;Szakmai anyagok beszerzése;Üzemeltetési anyagok beszerzése;Informatikai szolgáltatások igénybevétele;Egyéb kommunikációs szolgáltatások;Közüzemi díjak;Vásárolt élelmezés;Bérleti és lízing díjak;Karbantartási kisjavítási szolgáltatások;Közvetített szolgáltatások;Szakmai tevékenységet segítő szolgáltatások;Egyéb szolgáltatások;Kiküldetések kiadásai;Reklám és propagandakiadások;Működési célú előzetesen felszámított általános forgalmi adó;Fizetendő általános forgalmi adó;Kamatkiadások;Egyéb pénzügyi műveletek kiadásai;Egyéb dologi kiadások;Egyéb nem intézményi ellátások;A helyi önkormányzatok előző évi elszámolásából származó kiadások;A helyi önkormányzatok törvényi előíráson alapuló befizetései;Egyéb működési célú támogatások államháztartáson belülre;Működési célú visszatérítendő támogatások kölcsönök nyújtása államháztartáson kívülre;Egyéb működési célú támogatások államháztartáson kívülre;Tartalékok;Immateriális javak beszerzése létesítése;Ingatlanok beszerzése létesítése;Informatikai eszközök beszerzése létesítése;Egyéb tárgyi eszközök beszerzése létesítése;Beruházási célú előzetesen felszámított általános forgalmi adó;Ingatlanok felújítása;Felújítási célú előzetesen felszámított általános forgalmi adó;Egyéb felhalmozási célú támogatások államháztartáson belülre;Felhalmozási célú visszatérítendő támogatások kölcsönök nyújtása államháztartáson kívülre;Egyéb felhalmozási célú támogatások államháztartáson kívülre
66020;Város-, községgazdálkodási egyéb szolgáltatások;0;0;0;0;0;0;0;0;0;0;0;6709000;18098787;5303533;0;12631000;0;0;4500000;0;5000000;0;0;56473141;157444748;1794095;0;64408868;0;0;0;0;0;0;0;0;0;19796646;107653000;0;93622047;0;0;25277953;627559055;169440945;0;0;15000000
72111;Háziorvosi alapellátás;20976520;0;1000000;0;0;1353500;63000;0;120000;600000;1164000;0;0;6649556;0;200000;1255000;1970000;13050000;0;1100000;1208000;307000;500000;3911000;0;0;5986000;0;0;0;200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72112;Ügyelet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68000;226000;0;0;0;0;78452000;45000;0;0;30000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72210;Járóbeteg szakellátás;837340586;0;3325353;0;15587140;22402693;3253000;257000;2242750;24743000;56883000;1000000;0;222744586;21121000;9400000;16550000;2354000;33472000;0;950000;10668000;3200000;55561260;29631000;50000;0;34171740;281000;0;0;6660000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72230;Járóbeteg gondozó;0;0;0;0;0;0;0;0;0;0;0;0;0;469000;0;0;790000;41000;796000;0;0;100000;0;0;1100000;0;0;1000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72311;Fogorvosi alapellátás;0;0;0;0;0;0;0;0;0;0;96000;0;0;0;0;0;0;0;2885000;0;0;100000;0;0;2397000;0;0;1332000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72313;Fogorvosi szakellátás;45850420;0;150000;0;0;1286000;422000;0;130000;3870000;0;0;0;12136578;1853000;209000;540000;260000;908000;0;108000;760000;0;280000;415000;0;0;1336000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72410;Otthoni szakápolás;2938500;0;0;0;0;112000;0;0;10000;0;990000;0;0;938127;19000;14000;84000;26000;58000;0;0;8000;0;1350000;61000;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72420;Laboratóriumi szolgáltatás;68581470;0;1090000;0;3261440;2125412;350000;0;208749;2000000;1248000;0;0;18603872;68442000;900000;3000000;200000;2612000;0;0;1930000;0;42000000;2900000;0;0;8000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72430;Képalkotó diagnosztika;72210662;0;100000;0;1731310;2063000;631000;0;200000;7053000;14788800;0;0;22440981;2285000;200000;3300000;200000;3390000;0;0;3691000;0;20849000;2820000;0;0;3627000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
